timestamp,omega_x,omega_y,omega_z,alpha_x,alpha_y,alpha_z
1826398928896,5.4375,-68.0000,-30.5625,0.0000,0.0200,-0.4200
1826420031488,7.5000,-76.3125,-29.1875,-0.4100,-0.1500,-0.1900
1826440085504,11.2500,-80.4375,-31.8125,-1.3200,0.0600,0.4400
1826460139520,11.6250,-81.9375,-38.2500,-0.4400,-0.0100,-0.0100
1826479931392,11.0625,-84.8750,-40.4375,-0.2900,-0.1700,-0.1500
1826499985408,4.3750,-91.0625,-35.7500,-0.2300,-0.1700,-0.4600
1826520039424,2.1250,-95.8125,-33.9375,-0.5000,-0.1100,-0.1700
1826520039424,2.1250,-95.8125,-33.9375,-0.5000,-0.1100,-0.1700
1826540093440,-8.6875,-102.0625,-32.1875,-0.9100,0.1600,0.2700
1826560016384,-10.7500,-103.1875,-35.1250,-0.4000,-0.0800,-0.3400
1826579939328,-2.2500,-105.7500,-34.3125,-0.2300,-0.1900,-0.5100
1826599993344,-7.1250,-114.8125,-27.6875,-0.3000,-0.1300,-0.4400
1826618998784,-33.3125,-124.5000,-19.4375,-0.6000,-0.1000,1.0100
1826639052800,-46.0000,-110.5625,-16.4375,-1.0400,0.0700,1.0800
1826659106816,-29.8125,-88.7500,-20.4375,-0.6500,-0.3500,-0.2600
1826678898688,1.6875,-75.5000,-21.5000,-0.4900,-0.7100,-0.2900
1826698952704,22.1875,-65.6250,-15.5625,-0.2600,-0.2000,0.4600
1826719006720,16.0625,-61.6875,-11.9375,0.0000,0.0200,0.1800
1826739060736,-0.0625,-45.9375,-3.8750,-0.1000,-0.0100,0.0700
1826758983680,14.3750,-14.9375,12.6875,-0.1100,0.1000,-0.6300
1826719924224,14.3750,-14.9375,12.6875,-0.0900,0.1700,-0.8400
1826739978240,35.7500,15.8750,30.8125,-0.5600,0.5900,-0.2600
1826760032256,33.2500,21.0000,37.6250,-0.4600,0.8300,-0.2900
1826779955200,21.3750,32.6250,53.8125,-0.5600,0.2700,-0.5800
1826799878144,33.6875,44.7500,62.6875,-0.6900,0.2600,-0.3400
1826819014656,38.5625,51.3750,73.2500,-0.7400,0.3100,-0.5600
1826838937600,41.8750,56.0000,79.2500,-0.7600,0.7600,-0.4200
1826858991616,21.2500,61.5000,82.0625,-1.2300,1.1800,0.3100
1826878914560,12.5000,62.0625,81.8125,-1.5100,0.5800,0.1100
1826898968576,20.1250,58.7500,84.4375,-0.6800,-0.1100,0.3000
1826920071168,-8.9375,56.7500,100.8750,-0.8600,-0.4700,-0.1700
1826940125184,-8.9375,56.7500,100.8750,-0.8800,-0.1000,-0.0100
1826960048128,8.8125,54.4375,99.7500,-0.9900,0.5100,0.4700
1826979971072,9.0000,47.8125,99.3125,-0.9100,0.0500,0.5600
1827000025088,13.5000,47.6875,99.0625,-0.6000,0.1400,0.2000
1827020079104,12.7500,51.6250,97.1250,-0.5800,0.3300,-0.1300
1827020079104,12.7500,51.6250,97.1250,-0.5800,0.3300,-0.1300
1827040002048,20.7500,53.5625,92.6875,-0.4500,0.4100,-0.1300
1827060056064,34.8125,50.0000,85.8750,-0.6100,0.6400,0.0300
1827079979008,22.5625,43.3125,78.0000,-0.5100,0.9400,-0.3000
1827100033024,12.6250,39.3750,63.1875,-0.7400,0.4900,-0.1200
1827119955968,17.7500,38.4375,60.0625,-0.3500,0.5900,-0.2200
1827119038464,22.9375,37.4375,57.4375,-0.1700,0.4900,-0.3300
1827139092480,40.0625,33.6875,53.6250,-0.0600,-0.1300,0.1000
1827159015424,49.5000,29.1875,49.0625,-0.2200,0.1700,0.2100
1827178938368,9.6875,25.3750,43.0625,-0.1200,0.0100,0.1000
1827198992384,2.0000,21.4375,34.2500,-0.0900,-0.1400,-0.0800
1827219963904,8.5625,21.2500,29.3125,-0.0800,-0.0500,0.0900
1827240017920,12.5000,22.0625,19.2500,-0.1200,0.4500,0.2000
1827260071936,1.5625,23.1875,0.8750,-0.1600,0.8600,0.3400
1827279863808,-16.3750,25.5625,-21.0000,-0.0700,0.7800,0.4300
1827299917824,-20.8750,24.8125,-40.5000,-0.1800,0.4500,0.2500
1827318923264,-10.5000,25.2500,-53.0000,-0.4500,-0.4300,-0.0500
1827338977280,-10.5000,25.2500,-53.0000,-0.3900,-0.4700,-0.1500
1827359031296,-3.4375,25.5625,-56.6250,-0.2600,-0.3800,-0.2000
1827378954240,-3.8750,15.6875,-76.5000,0.0900,0.8100,-0.5700
1827398877184,-0.1875,11.6875,-88.1250,-0.2500,1.0200,-0.3900
1827418931200,10.5000,-2.2500,-108.0000,-0.0500,0.0100,-0.3200
1827419979776,9.0000,-8.6250,-107.6250,-0.2800,-0.8500,-0.1600
1827440033792,3.2500,-10.0000,-105.1250,-0.1900,-0.2500,-0.4200
1827460087808,-23.5000,-21.3750,-108.5625,-0.7300,0.5700,-0.6300
1827480010752,-25.8125,-26.5000,-113.3125,-0.8100,0.8000,-0.5300
1827500064768,-16.5625,-41.8125,-113.3125,-0.7600,0.0000,-0.0600
1827519987712,-15.3125,-46.4375,-108.2500,-0.0300,-0.3200,0.1300
1827540041728,-17.0000,-49.3750,-102.8125,-0.2000,-0.3700,0.4500
1827560095744,-18.7500,-47.9375,-97.7500,-0.7700,-0.0100,0.4400
1827580018688,-11.0000,-42.6875,-96.6875,-1.3500,0.2200,-0.1400
1827599941632,7.0625,-46.7500,-101.3750,-0.8800,0.2000,-0.4100
1827619995648,11.1250,-46.6875,-105.5000,-0.8500,-0.2800,-0.3600
1827619078144,4.4375,-44.0000,-98.8125,-0.7400,-0.3000,-0.2000
1827639001088,0.6250,-37.3750,-95.9375,-1.0800,-0.4700,0.5200
1827659055104,-6.4375,-29.9375,-91.5625,-0.6400,-0.4800,0.5600
1827678978048,-5.3125,-26.9375,-83.1875,-0.0200,-0.1500,-0.0300
1827699032064,-4.0000,-24.2500,-74.8125,0.0000,0.0500,-0.1200
1827720003584,0.7500,-16.3750,-68.3750,-0.8400,0.3300,-0.0200
1827739926528,19.8750,-1.7500,-64.2500,-1.1400,0.6300,0.3100
1827759980544,19.7500,-0.5625,-63.6875,-1.1000,0.6500,0.2200
1827779903488,5.4375,-5.0000,-59.6875,-0.4800,0.3800,-0.0500
1827799957504,1.3125,-7.6875,-50.0000,0.0100,0.1500,-0.1800
1827818962944,3.6875,-10.2500,-38.2500,-0.0900,0.3500,0.0300
1827839016960,1.5000,-10.4375,-27.5000,-0.9400,0.2900,0.4100
1827859070976,12.0625,-8.5000,-19.1875,-0.7400,0.2900,0.2400
1827878862848,6.7500,-8.6250,-11.0000,0.1300,0.4300,0.1800
1827898916864,8.1250,-7.0000,0.8125,0.4600,0.2700,0.3300
1827918970880,10.1875,-4.8750,17.6875,0.1500,0.0800,0.4600
1827920019456,6.4375,-3.6875,26.6250,-0.2900,0.1000,0.6200
1827940073472,-4.8125,-1.1250,42.0000,-0.5800,0.1100,0.3200
1827960127488,-5.5625,-0.4375,55.1875,0.0000,-0.0800,-0.1600
1827979919360,9.4375,2.6875,76.8125,0.4300,0.0900,-0.1700
1827999973376,17.5000,8.1875,92.8750,0.3600,0.0800,-0.1200
1828020027392,20.5625,14.3750,107.9375,-0.3600,-0.0300,-0.1900
1828020027392,20.5625,14.3750,107.9375,-0.3600,-0.0300,-0.1900
1828040081408,13.0000,14.7500,122.6250,-1.0500,0.0200,-0.6300
1828060004352,13.0000,14.7500,122.6250,-0.9800,0.0400,-0.7200
1828079927296,12.4375,13.8750,126.1250,-1.2400,0.2400,-0.2100
1828099981312,-0.0625,19.5000,125.6250,-1.6100,0.3900,-0.0700
1828120035328,-4.5625,22.5000,127.3750,-1.3100,0.3300,0.0700
1828118986752,-0.1875,23.5625,130.0000,-1.3100,0.3300,0.0700
1828139040768,-5.6875,22.5625,131.1875,-1.4000,0.3400,-0.0100
1828159094784,-8.4375,19.0000,119.8750,-1.2400,0.1900,-0.3900
1828179017728,-5.0000,16.6250,104.3125,-0.9800,1.0500,-0.2600
1828198940672,7.9375,20.3125,91.0000,-1.1100,1.0300,-0.1000
1828219912192,9.4375,20.8750,87.8750,-0.7000,0.3900,0.2100
1828239966208,0.4375,19.8750,86.3750,-0.3500,-0.4800,0.0200
1828260020224,-6.7500,19.5625,81.1250,-0.4800,0.1100,-0.3700
1828279943168,-3.3125,18.5000,77.5625,-0.5300,0.6800,-0.2700
1828299866112,-1.6250,15.3750,68.3750,-0.5500,0.4300,-0.1900
1828319002624,2.5000,9.8125,66.3750,-0.2000,-0.2400,0.0400
1828338925568,3.8750,6.1875,66.5000,-0.2000,-0.2400,0.0400
1828358979584,-0.7500,3.6875,64.7500,0.0000,0.0500,0.2800
1828378902528,-2.6250,-1.4375,57.5625,-0.0800,0.2500,0.0000
1828398956544,1.6250,-2.6875,44.7500,-0.3800,0.4100,-0.0300
1828419010560,1.6250,-1.4375,31.3750,-0.7100,0.5100,0.1300
1828420059136,-2.5000,2.6875,14.9375,-0.2100,0.6900,-0.1600
1828440113152,3.4375,4.6875,-10.5625,-0.2700,0.3600,0.3600
1828460036096,6.4375,5.8125,-18.6875,-0.2500,0.2800,0.4300
1828479959040,6.3125,7.8125,-32.9375,-0.1400,0.4600,0.1400
1828500013056,-1.1875,8.5625,-49.0625,-0.0800,0.6200,-0.1600
1828520067072,-8.0625,10.2500,-69.0625,-0.2500,0.7000,-0.2000
1828539990016,-8.0625,10.2500,-69.0625,-0.2500,0.7000,-0.2000
1828560044032,-10.8125,11.2500,-87.6250,-0.4500,0.4100,-0.1400
1828579966976,-7.7500,5.8125,-101.6250,-0.6200,0.2700,-0.2300
1828600020992,1.7500,-2.4375,-109.4375,-0.5800,0.3300,-0.0800
1828619943936,-3.0625,-6.6250,-114.6250,-0.9000,0.3900,0.0500
1828619026432,-19.9375,-6.0000,-120.1875,-1.2500,0.3300,-0.1600
1828639080448,-2.8125,-11.3750,-127.4375,-0.6900,-0.2900,-0.4500
1828659003392,-2.8125,-11.3750,-127.4375,-0.4100,-0.5200,-0.0300
1828678926336,4.3750,-15.4375,-121.8125,-0.2900,-0.3200,0.0600
1828698980352,-16.5625,-12.3125,-121.9375,-1.0000,-0.1300,-0.0700
1828719034368,-28.6875,-7.5625,-120.5625,-0.9200,-0.1100,-0.1800
1828719951872,-28.6875,-7.5625,-120.5625,-0.9200,-0.1100,-0.1800
1828740005888,-1.1250,-4.2500,-110.8750,-0.5400,0.0000,-0.1000
1828760059904,22.3750,-8.6250,-102.0000,0.0000,-0.3100,0.0000
1828779851776,22.0000,-11.6250,-96.5625,0.0600,-0.3800,0.0500
1828799905792,12.8750,-13.5625,-89.3750,-1.2200,-0.0300,-0.0500
1828819959808,8.5000,-14.5625,-90.9375,-1.3300,0.1800,-0.1900
1828818911232,10.1875,-16.0000,-91.5625,-0.8700,0.3100,-0.3200
1828838965248,24.9375,-17.1875,-91.6250,-0.5800,0.3100,-0.1600
1828859019264,22.5000,-19.5000,-86.9375,-0.3400,0.2700,-0.1500
1828878942208,11.3125,-21.3750,-78.8125,-0.5900,0.2900,0.1300
1828898865152,4.1250,-20.0625,-69.6875,-0.7700,0.1000,-0.0200
1828920098816,7.0625,-15.5625,-60.2500,-0.6600,0.1400,0.0600
1828940021760,13.1250,-9.1875,-53.9375,-0.6800,0.1700,0.2000
1828960075776,9.7500,-5.8125,-48.3125,-0.5200,0.2700,0.0500
1828979998720,6.5625,-5.3125,-41.2500,-0.7100,0.2400,0.2000
1829000052736,5.7500,-7.5625,-33.5625,-0.5700,0.0400,0.2100
1829019975680,8.5000,-7.7500,-22.5625,0.0800,0.2200,0.3600
1829040029696,7.8750,-2.5000,0.0625,-0.0900,0.3800,0.4000
1829060083712,8.0000,-1.8125,7.7500,-0.3400,0.1600,0.3700
1829080006656,9.8125,0.0000,21.4375,-0.3900,0.1700,0.2000
1829099929600,6.7500,3.1250,32.6875,-0.3000,0.1700,-0.0900
1829119066112,7.7500,6.4375,43.9375,-0.2300,0.1800,-0.0200
1829138989056,5.4375,9.4375,53.0625,-0.0400,0.2200,-0.1800
1829159043072,0.2500,12.2500,66.8125,-0.1400,0.0700,-0.1600
1829178966016,-4.6250,14.1875,73.7500,-0.2900,0.0000,-0.2000
1829199020032,-0.7500,16.3125,77.6875,-0.4300,0.0100,-0.5800
1829219991552,-0.4375,16.0000,84.0625,-0.3900,-0.0400,-0.2900
1829240045568,-2.0625,15.6875,88.9375,-0.3300,-0.0300,-0.3800
1829259968512,-8.3125,16.8125,92.3750,-0.4200,0.0600,-0.2200
1829279891456,-14.8125,15.8750,92.2500,-0.4400,0.0600,0.0600
1829299945472,-19.8125,8.4375,96.3750,-0.5100,-0.2800,0.0300
1829319999488,-13.8125,7.6875,98.0625,-0.7400,-0.1700,0.0500
1829318950912,-6.2500,8.1875,99.0625,-0.9000,-0.1000,0.0500
1829339004928,6.3125,10.4375,97.3750,-0.9900,0.1600,-0.1100
1829359058944,7.3125,14.1250,93.5000,-0.9000,0.3200,-0.0800
1829378850816,0.0625,17.0000,87.3125,-0.9900,0.0600,0.0000
1829398904832,-6.5625,16.4375,81.6875,-0.7900,0.0200,-0.1800
1829420007424,-1.8125,16.0625,79.9375,-0.9200,-0.0200,-0.0700
1829440061440,-1.8125,16.0625,79.9375,-0.9200,-0.0200,-0.0700
1829460115456,0.5625,17.3125,80.6875,-0.9000,0.0500,-0.0700
1829480038400,-2.9375,22.1250,80.3750,-0.4100,0.4300,0.0500
1829499961344,4.0000,22.6875,76.1875,-0.3900,0.3000,-0.0500
1829520015360,12.8125,16.8750,74.6875,-0.4400,0.1200,-0.3100
1829520015360,5.3125,11.6250,73.1250,-0.6200,0.1900,-0.2600
1829540069376,-4.3750,9.1250,71.1250,-0.6000,0.0600,0.1100
1829560123392,-9.9375,10.6875,70.1250,-0.3200,-0.1000,-0.1200
1829579915264,4.1875,11.2500,66.1875,-0.2800,0.1600,-0.1600
1829599969280,10.0000,8.3125,57.4375,-0.3000,0.2200,0.0900
1829618974720,8.8125,5.6875,53.1250,-0.1000,0.1500,0.1600
1829639028736,7.7500,3.4375,40.6875,-0.1800,0.3500,0.2000
1829659082752,9.6250,6.3750,23.6875,-0.7100,0.6600,-0.1000
1829679005696,3.5000,10.3750,3.4375,-0.6000,0.8800,-0.2500
1829698928640,-10.7500,12.1250,-17.7500,-0.3300,0.7100,-0.3400
1829718982656,-17.5625,11.1250,-36.6875,0.0900,0.6700,-0.2700
1829720031232,-17.5625,11.1250,-36.6875,0.0900,0.6700,-0.2700
1829739954176,-13.6250,8.8750,-54.7500,-0.1200,0.4800,0.0100
1829760008192,-4.3125,4.9375,-68.7500,-0.3100,0.2900,-0.0500
1829779931136,-4.1875,1.7500,-78.5625,-0.3000,0.0800,-0.0700
1829799985152,-14.3750,0.1250,-86.5000,-0.3700,-0.2100,-0.2100
1829819908096,-14.5000,-2.5625,-92.8125,-0.3200,-0.2200,-0.0500
1829818990592,-14.5000,-2.5625,-92.8125,-0.3200,-0.2200,-0.0500
1829839044608,-11.0625,-6.8750,-98.7500,-0.4900,-0.1600,-0.0800
1829858967552,0.5625,-10.8750,-100.8750,-0.5300,-0.0500,-0.0700
1829878890496,5.3125,-12.0625,-98.0000,-0.4400,0.0600,-0.1300
1829898944512,1.0000,-12.3750,-95.4375,-0.3200,-0.0700,-0.0700
1829920047104,-5.5000,-14.5625,-90.3125,-0.3300,-0.2000,-0.0800
1829940101120,0.3750,-18.8125,-88.4375,-0.4100,0.0200,-0.0500
1829960024064,8.6250,-23.4375,-88.6875,-0.6200,0.1700,0.2400
1829979947008,4.3125,-27.5625,-91.1875,-0.7500,-0.0100,-0.1000
1830000001024,-0.3125,-27.8750,-92.2500,-0.7900,0.0500,-0.1400
1830020055040,1.2500,-26.5000,-91.8750,-0.6200,0.0300,0.1000
1830039977984,1.2500,-26.5000,-91.8750,-0.6200,0.0300,0.1000
1830060032000,4.1875,-27.6250,-88.5625,-0.4100,-0.0100,0.0800
1830079954944,11.0625,-28.5625,-87.6250,-0.6100,0.1400,0.1700
1830100008960,11.9375,-31.3125,-87.0000,-0.8200,-0.0900,0.0300
1830119931904,9.6250,-31.7500,-84.6875,-0.3800,-0.2500,-0.2300
1830139985920,10.8125,-30.4375,-78.3750,0.1000,-0.1800,-0.0900
1830160039936,5.5625,-30.4375,-64.1250,0.6000,-0.0500,-0.1600
1830180093952,-2.6875,-31.3125,-46.6250,-0.0300,0.6200,0.0700
1830119014400,-6.2500,-34.6250,-35.6875,-0.3500,0.6700,0.3100
1830139068416,7.9375,-41.3750,-23.7500,-0.1100,0.6400,0.5400
1830159122432,9.0625,-53.9375,-8.5625,-0.0600,0.3100,0.1700
1830178914304,2.1250,-68.8750,8.6875,-0.0100,0.4000,0.4200
1830198968320,-4.6250,-72.8125,14.0625,-0.1300,0.6200,0.5800
1830219022336,-24.8750,-73.2500,15.8750,-0.7900,-0.0800,0.5200
1830219939840,-24.8750,-73.2500,15.8750,-0.7900,-0.0800,0.5200
1830239993856,-6.8125,-69.8125,16.3125,-0.3900,0.1800,0.1100
1830260047872,-3.9375,-69.0625,16.7500,-0.2200,0.0600,0.0300
1830279970816,-8.6875,-71.1250,18.6250,-0.3100,0.1500,-0.2700
1830299893760,-8.0000,-74.5000,19.1875,-0.7700,-0.0700,0.2100
1830319030272,-7.3750,-60.3750,16.0000,-1.5100,-0.1100,0.5000
1830338953216,3.7500,-54.3750,9.8750,-0.7500,0.0000,-0.3500
1830359007232,8.6875,-51.6250,8.9375,-0.3100,0.1900,-0.2000
1830378930176,2.7500,-53.8750,12.1875,-0.2700,0.1900,-0.2700
1830398984192,-0.3125,-57.0000,13.8125,-0.5900,0.0100,-0.2500
1830420086784,-4.3750,-55.8750,14.8750,-0.6600,0.0200,-0.3200
1830440009728,-12.6875,-51.8125,17.2500,-0.4200,0.1100,-0.4300
1830460063744,-5.4375,-44.8750,20.3125,-0.3400,0.1700,-0.2700
1830479986688,4.3750,-36.1875,24.0000,-0.2000,0.0400,-0.3100
1830500040704,14.5625,-25.5000,30.1250,-0.0500,-0.0600,-0.3500
1830519963648,23.5625,-12.4375,36.3125,0.0100,0.2400,-0.3300
1830540017664,19.8125,1.1875,42.5000,0.1600,0.2900,-0.4200
1830560071680,11.8750,17.5000,47.8125,0.1000,0.4500,-0.2400
1830579994624,8.1875,36.6875,52.9375,-0.0700,0.2000,-0.4600
1830599917568,7.1875,55.0000,57.5000,-0.1700,0.0700,-0.5300
1830619054080,8.8125,76.6875,61.6250,-0.2100,-0.2400,-0.3400
1830638977024,29.8125,97.1250,63.1250,-0.4200,-0.4200,-0.3400
1830659031040,48.0625,103.8750,65.1875,-0.5100,-0.5000,-0.4900
1830678953984,43.5625,107.2500,64.3750,-0.4400,-0.1200,0.0500
1830699008000,35.6250,115.2500,58.6875,-0.7000,0.3600,-0.1000
1830719979520,25.3125,121.6250,49.4375,-0.8000,0.0000,-0.4500
1830740033536,27.0000,123.1250,41.0000,-0.9100,0.0300,-0.1900
1830759956480,23.3125,122.1250,35.6875,-1.0200,0.1400,0.0200
1830779879424,16.1875,117.9375,30.1250,-0.9200,0.2600,0.1100
1830799933440,5.1250,112.5000,25.3125,-0.7300,0.1900,0.0400
1830818938880,-2.4375,109.1250,20.3750,-0.6800,0.0600,-0.1500
1830838992896,-2.4375,109.1250,20.3750,-0.6800,0.0600,-0.1500
1830859046912,-5.2500,103.5000,14.1250,-0.8800,0.2000,-0.1100
1830878969856,-4.8750,95.6250,7.3125,-1.0100,0.3500,0.2600
1830898892800,-18.4375,92.0000,-0.7500,-0.8500,0.2600,0.0600
1830918946816,-32.0625,91.3125,-7.6250,-0.2600,-0.0100,-0.3200
1830919995392,-37.3125,88.1875,-9.8125,-0.3400,-0.1100,0.0900
1830940049408,-43.0000,81.6875,-11.5625,-0.3700,-0.0200,0.3400
1830960103424,-45.9375,76.3750,-11.7500,-0.1500,-0.3400,0.2400
1830980026368,-48.6250,71.8750,-10.0625,-0.2600,-0.0700,0.2300
1830999949312,-49.0625,63.5625,-11.2500,-0.3300,0.2800,0.2000
1831020003328,-45.7500,51.0625,-14.7500,-0.2100,0.2300,0.2700
1831020003328,-45.7500,51.0625,-14.7500,0.1300,0.0400,0.0900
1831040057344,-40.3750,39.2500,-14.8125,0.2800,0.0400,0.2000
1831060111360,-36.1250,29.6875,-14.7500,-0.2000,0.3000,0.2500
1831079903232,-36.1250,21.8750,-18.3750,-0.3400,0.4100,0.2100
1831099957248,-51.4375,12.4375,-24.5000,-0.1400,0.1800,0.0200
1831118962688,-59.6250,2.6250,-32.4375,0.3900,0.3200,0.0700
1831139016704,-52.3125,-7.8125,-36.3750,0.1200,0.2000,0.2600
1831159070720,-50.5000,-17.0000,-38.0625,-0.2200,0.1300,0.4000
1831178993664,-47.8125,-21.8750,-40.6250,-0.4600,0.0000,0.3200
1831198916608,-47.0000,-26.2500,-43.7500,-0.1400,0.0700,0.4300
1831220019200,-45.6875,-33.6875,-43.4375,0.2400,0.0300,0.5000
1831239942144,-45.6875,-33.6875,-43.4375,0.2400,0.0300,0.5000
1831259996160,-41.3750,-44.0000,-40.8750,0.0000,0.0400,0.3000
1831279919104,-34.0000,-49.7500,-39.1875,-0.6800,0.1000,0.3500
1831299973120,-35.4375,-50.8125,-40.2500,-0.2500,-0.1100,0.3800
1831319896064,-36.5625,-52.8750,-39.6250,-0.1200,-0.2000,0.3800
1831318978560,-27.6875,-55.5625,-34.8125,0.0900,-0.3600,0.0500
1831339032576,-18.5000,-55.3750,-31.9375,0.0900,-0.3600,0.0500
1831358955520,-10.3125,-53.8125,-30.1250,-0.5300,-0.2100,0.3600
1831378878464,-13.7500,-51.0000,-29.1875,-0.7500,0.0300,0.4800
1831398932480,-18.5625,-54.5000,-28.4375,-0.4200,0.3000,0.2400
1831418986496,-22.8750,-57.8750,-24.7500,-0.4500,0.1700,0.1900
1831438909440,-32.3125,-56.6250,-24.3125,-0.2600,0.1400,-0.0900
1831420035072,-32.3125,-56.6250,-24.3125,-0.2600,0.1400,-0.0900
1831440089088,-22.6875,-56.5000,-25.5625,-0.0800,0.0100,0.0000
1831460143104,0.4375,-58.8125,-23.2500,-0.6000,-0.0600,0.6400
1831479934976,-4.2500,-58.3750,-22.7500,-0.6900,0.1100,0.7800
1831499988992,-28.0625,-58.5000,-22.4375,-0.7700,0.1400,0.6200
1831520043008,-30.1250,-57.8750,-22.0625,-0.2900,-0.0500,0.0000
1831540097024,-15.4375,-53.1875,-21.6250,-0.2900,-0.0500,0.0000
1831560019968,-12.3125,-50.6250,-21.8750,-0.3500,0.0500,0.0000
1831579942912,3.3125,-49.3750,-22.5000,-0.3000,-0.0600,-0.0900
1831599996928,13.4375,-48.1875,-21.5000,-0.1000,-0.0800,0.0600
1831620050944,-7.5625,-50.6250,-19.6250,-0.4300,0.2400,0.7500
1831619002368,-38.8125,-59.2500,-19.9375,-0.4100,0.3900,0.6900
1831639056384,-57.3750,-66.8750,-21.6250,-0.4000,0.1800,0.2100
1831659110400,-54.7500,-65.3125,-23.1250,-0.3900,0.1700,-0.1100
1831678902272,-52.8750,-59.5625,-23.0625,-0.2200,0.0300,-0.3100
1831698956288,-46.1250,-52.7500,-19.5000,-0.2700,0.0500,-0.1100
1831719927808,-34.2500,-45.1250,-16.7500,-0.4300,-0.0100,0.1400
1831739981824,-27.3125,-34.4375,-12.4375,-0.4200,0.3200,0.1600
1831760035840,-35.5625,-24.0625,-5.5000,-0.3300,0.1600,-0.1200
1831779958784,-20.4375,-13.4375,1.0000,-0.1000,0.1800,-0.4400
1831799881728,2.8750,1.3125,9.0000,-0.1800,0.4000,-0.3800
1831819018240,-5.3125,9.5000,17.5625,-0.4400,0.5800,-0.0500
1831838941184,-8.0000,12.8750,25.6875,-0.2100,0.1700,-0.1300
1831858995200,-13.3125,18.6250,35.2500,-0.3700,0.3400,-0.0600
1831878918144,-25.2500,22.3125,43.3125,-0.4100,0.4900,-0.1100
1831898972160,-7.4375,27.3750,46.7500,-0.2100,0.3600,-0.8600
1831920074752,29.1250,39.8125,48.2500,-0.1000,-0.0200,-0.6300
1831940128768,44.6875,49.8125,48.2500,-0.7700,0.3300,0.4700
1831960051712,3.1875,45.5000,45.9375,-0.5700,0.9300,0.8600
1831979974656,-38.1250,36.0625,54.6875,-0.3900,1.0400,-0.3100
1832000028672,2.5000,42.8750,45.3750,-0.3800,0.6600,-0.1500
1832020082688,-14.6250,43.8125,42.5625,-0.5800,-0.2100,0.7000
1832040005632,-14.0000,37.8125,28.5625,-0.6000,-0.0600,0.7700
1832060059648,-50.9375,28.8750,18.3125,-0.4500,-0.4600,0.6700
1832079982592,-69.0000,23.3125,14.0625,0.0200,-0.3100,0.2500
1832100036608,-52.0625,21.8750,13.6250,0.3100,-0.1300,0.3800
1832119042048,-33.0625,16.1875,14.3750,-0.0600,-0.1000,0.1800
1832139096064,-30.9375,12.4375,10.8125,-0.2400,0.1800,0.1100
1832159019008,-28.8125,8.4375,5.7500,-0.0900,-0.0800,0.1700
1832178941952,-19.5000,4.6250,2.4375,-0.0200,-0.1800,0.2600
1832198995968,0.4375,0.5000,0.6875,0.0500,-0.2100,0.3200
1832219967488,9.7500,-1.7500,-0.1250,-0.2000,0.0100,0.2600
1832240021504,20.1250,-3.1875,-1.4375,-0.2200,0.1500,0.2300
1832259944448,38.6875,-3.6875,-2.4375,-0.1000,-0.0200,0.2300
1832279867392,55.1875,-1.0625,-1.9375,-0.2100,-0.0700,0.2900
1832299921408,65.6875,1.8125,-3.6875,-0.1500,-0.1100,0.0400
1832318926848,86.8125,5.4375,-5.1875,0.0900,-0.4700,-0.5400
1832338980864,113.8750,10.3750,-2.6875,0.0900,0.8000,0.0000
1832359034880,143.9375,10.2500,0.8125,-0.2000,0.0900,-0.3400
1832378957824,154.6250,17.0625,4.1875,-0.5000,0.2100,0.0100
1832398880768,149.6875,23.1250,4.1250,-0.3400,0.3400,0.1100
1832418934784,151.5000,24.2500,5.3125,-0.1400,0.1800,0.1600
1832419983360,151.5000,24.2500,5.3125,-0.0800,0.2100,0.1300
1832440037376,148.2500,21.1875,9.2500,-0.1900,0.5400,-0.0900
1832460091392,158.2500,18.6875,11.1875,-0.7400,0.8400,0.2800
1832480014336,138.9375,17.6875,7.5000,-0.5900,0.9900,0.4500
1832499937280,117.1875,6.5625,6.3125,-0.4300,1.0200,0.8100
1832519991296,84.6250,-4.2500,8.6250,-0.2400,0.1400,0.0000
1832540045312,86.8125,-5.3750,8.5000,-0.2400,0.2500,-0.0200
1832560099328,87.7500,-5.3125,9.1875,-0.3400,0.4100,0.1000
1832579891200,85.9375,-2.8125,10.3125,-0.3500,0.3900,0.0400
1832599945216,78.8125,1.2500,11.6875,-0.3200,0.4400,-0.0100
1832619081728,69.6875,4.6250,12.0625,-0.2600,0.2400,0.0300
1832639004672,65.0625,6.1875,13.1875,-0.2000,0.1900,0.0500
1832659058688,53.1250,8.8750,14.1875,-0.1400,0.2700,-0.0600
1832678981632,45.0000,12.0000,15.1250,-0.4300,0.3300,-0.3300
1832699035648,60.6875,13.4375,13.7500,-0.1200,0.3700,0.1200
1832720007168,54.2500,15.6250,14.1875,-0.1200,0.2400,0.0000
1832739930112,51.8125,16.1875,14.0000,-0.1600,0.0600,-0.0200
1832759984128,46.7500,13.6250,14.3125,-0.3300,0.3400,-0.0400
1832779907072,41.1250,9.9375,16.3750,-0.1200,0.0900,0.0100
1832799961088,47.6875,5.6250,16.1250,-0.1300,-0.0900,-0.1100
1832818966528,65.8125,2.8750,15.9375,-0.1600,-0.0100,-0.0500
1832839020544,65.8125,2.8750,15.9375,-0.1500,0.0000,0.0800
1832858943488,61.3125,5.7500,14.0625,-0.1500,0.1700,0.1300
1832878866432,54.3750,6.5625,12.3125,-0.2200,0.0500,-0.0200
